Year,Family,Genus,Reported.Taxon,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.Type
2021,Lamnidae,Isurus,Isurus oxyrinchus,171.2,kg,PE,EC,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,427.19,kg,HK,SV,,T,W,E
2019,Sphyrnidae,Sphyrna,Sphyrna lewini,121.09,kg,HK,SV,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,24000,kg,MX,CR,,T,,E
2017,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,364,kg,HK,MX,,T,O,I
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,777.25,kg,HK,MX,,T,W,I
2021,Alopiidae,Alopias,Alopias vulpinus,1166.01,kg,HK,PE,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,100,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,100,kg,HK,LK,,T,W,E
2021,Alopiidae,Alopias,Alopias pelagicus,1700,kg,HK,ID,,T,O,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,4135,kg,ES,MA,,T,W,I
2019,Alopiidae,Alopias,Alopias pelagicus,1741.79,kg,US,EC,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,2956,kg,KR,TW,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,6028,kg,KR,TW,,T,W,I
2016,Sphyrnidae,Sphyrna,Sphyrna zygaena,542,kg,HK,MX,,T,W,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,748,kg,CN,MX,,T,W,E
2018,Alopiidae,Alopias,Alopias spp.,9.89,kg,HK,SV,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,405.69,kg,HK,SV,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna lewini,105.1,kg,HK,SV,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,1221,kg,KR,TW,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,3093,kg,KR,TW,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,4216,kg,KR,TW,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,1213,kg,KR,TW,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,305,kg,KR,TW,,T,W,I
2018,Alopiidae,Alopias,Alopias pelagicus,2478,kg,PE,EC,,T,W,I
2018,Alopiidae,Alopias,Alopias superciliosus,50,kg,PE,EC,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,211,kg,PE,EC,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1500,kg,HK,LK,,T,W,E
2021,Alopiidae,Alopias,Alopias pelagicus,14699,kg,PE,EC,,T,W,I
2021,Alopiidae,Alopias,Alopias superciliosus,601,kg,PE,EC,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,6244,kg,TW,VU,,T,W,E
2020,Sphyrnidae,Sphyrna,Sphyrna lewini,52,kg,MX,NI,,T,W,I
2021,Alopiidae,Alopias,Alopias pelagicus,10400,kg,PE,EC,,T,W,I
2019,Myliobatidae,Mobula,Mobula japanica,150,kg,HK,LK,,T,W,E
2019,Myliobatidae,Mobula,Mobula tarapacana,200,kg,HK,LK,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,210,kg,ES,KE,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,302,kg,ES,KE,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,3889,kg,ES,KE,,T,W,E
2021,Lamnidae,Isurus,Isurus paucus,180,kg,ES,KE,,T,W,E
2022,Lamnidae,Isurus,Isurus oxyrinchus,169,kg,HK,OM,,T,W,E
2022,Sphyrnidae,Sphyrna,Sphyrna zygaena,69,kg,HK,OM,,T,W,E
2022,Sphyrnidae,Sphyrna,Sphyrna zygaena,468,kg,HK,OM,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,2233,kg,IT,NAM,,T,W,E
2021,Alopiidae,Alopias,Alopias vulpinus,57.68,kg,HK,MX,,T,W,I
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,750,kg,HK,LK,,T,W,E
2022,Sphyrnidae,Sphyrna,Sphyrna lewini,200,kg,HK,LK,,T,W,E
2021,Alopiidae,Alopias,Alopias superciliosus,274,kg,HK,OM,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,96,kg,HK,OM,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,108,kg,HK,OM,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,140,kg,HK,OM,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1450,kg,HK,LK,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,590,kg,TW,SC,,T,W,E
2020,Sphyrnidae,Sphyrna,Sphyrna mokarran,115,kg,HK,MX,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,702,kg,HK,CR,,,,E
2021,Myliobatidae,Mobula,Mobula mobular,50,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula spp.,350,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula tarapacana,100,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,22487,kg,KR,TW,,T,W,I
2019,Alopiidae,Alopias,Alopias pelagicus,408.4,kg,HK,CR,,,,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2058.55,kg,HK,CR,,,,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,550,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,290,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus paucus,80,kg,HK,LK,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna lewini,100,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula japanica,70,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula spp.,100,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula tarapacana,80,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,8516,kg,KR,TW,,T,W,I
2014,Lamnidae,Lamna,Lamna nasus,37.7,kg,AU,NZ,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,880,kg,HK,MA,,T,W,E
2018,Sphyrnidae,Sphyrna,Sphyrna lewini,107.5,kg,CN,MX,,T,W,E
2018,Sphyrnidae,Sphyrna,Sphyrna mokarran,207.3,kg,CN,MX,,T,W,E
2019,Myliobatidae,Mobula,Mobula spp.,67.1,kg,HK,IN,,T,W,I
2019,Myliobatidae,Mobula,Mobula spp.,109.3,kg,HK,IN,,T,W,I
2019,Myliobatidae,Mobula,Mobula tarapacana,109.3,kg,HK,IN,,T,W,E
2021,Alopiidae,Alopias,Alopias superciliosus,1500,kg,HK,OM,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,200,kg,HK,OM,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,100,kg,HK,OM,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,200,kg,HK,PE,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1000,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,1188,kg,KR,TW,,T,W,I
2018,Alopiidae,Alopias,Alopias pelagicus,4019,kg,PE,EC,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,24000,kg,MX,CR,,T,,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,3384.7,kg,SG,PE,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,239.84,kg,HK,MX,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,345,kg,SG,NAM,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,18500,kg,TW,VU,,T,W,E
2019,Sphyrnidae,Sphyrna,Sphyrna lewini,408,kg,CN,MX,,T,W,E
2022,Alopiidae,Alopias,Alopias pelagicus,8714,kg,PE,EC,,T,W,E
2020,Sphyrnidae,Sphyrna,Sphyrna lewini,192.6,kg,HK,MX,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,50,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,1340,kg,KR,VU,,T,W,I
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,13.18,kg,HK,AU,,T,W,I
2014,Sphyrnidae,Sphyrna,Sphyrna lewini,8.9,kg,HK,AU,,T,W,E
2014,Sphyrnidae,Sphyrna,Sphyrna lewini,13.6,kg,HK,AU,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,14.04,kg,HK,AU,,T,W,I
2014,Sphyrnidae,Sphyrna,Sphyrna mokarran,26.94,kg,HK,AU,,T,W,E
2014,Sphyrnidae,Sphyrna,Sphyrna mokarran,16.24,kg,HK,AU,,T,W,E
2020,Alopiidae,Alopias,Alopias vulpinus,43.18,kg,HK,NI,,T,W,I
2020,Sphyrnidae,Sphyrna,Sphyrna lewini,698.93,kg,HK,NI,,T,W,I
2020,Sphyrnidae,Sphyrna,Sphyrna mokarran,63.06,kg,HK,NI,,T,W,I
2019,Myliobatidae,Mobula,Mobula tarapacana,250,kg,HK,LK,,T,W,E
2018,Sphyrnidae,Sphyrna,Sphyrna zygaena,730,kg,CN,MX,,T,W,E
2018,Alopiidae,Alopias,Alopias pelagicus,76,kg,HK,MX,,T,O,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,250,kg,HK,MX,,T,O,I
2022,Myliobatidae,Mobula,Mobula japanica,95,kg,HK,LK,,T,W,E
2005,Cetorhinidae,Cetorhinus,Cetorhinus maximus,3000,kg,HK,NO,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,24088,kg,PT,NAM,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna mokarran,23.52,kg,HK,MX,,T,W,I
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,321,kg,HK,MX,,T,W,I
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,360,kg,CN,MX,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,102.5,kg,CN,MX,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,73.04,kg,HK,MX,,T,W,E
2018,Alopiidae,Alopias,Alopias vulpinus,4019,kg,HK,PE,,T,W,E
2019,Alopiidae,Alopias,Alopias spp.,7.35,kg,HK,SV,,T,W,I
2019,Sphyrnidae,Sphyrna,Sphyrna lewini,253.45,kg,HK,SV,,T,W,I
2019,Sphyrnidae,Sphyrna,Sphyrna mokarran,125.45,kg,HK,SV,,T,W,I
2019,Sphyrnidae,Sphyrna,Sphyrna zygaena,9.45,kg,HK,SV,,T,W,I
2018,Alopiidae,Alopias,Alopias pelagicus,316.5,kg,CN,MX,,T,W,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,162.4,kg,CN,MX,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,205,kg,HK,MX,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,965,kg,SG,NAM,,T,W,I
2022,Myliobatidae,Mobula,Mobula japanica,200,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula spp.,150,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula tarapacana,150,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,1200,kg,FR,VU,,T,W,E
2018,Alopiidae,Alopias,Alopias pelagicus,4725,kg,PE,EC,,T,O,E
2018,Alopiidae,Alopias,Alopias superciliosus,284.5,kg,PE,EC,,T,O,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,708,kg,PE,EC,,T,O,E
2019,Alopiidae,Alopias,Alopias pelagicus,2317,kg,PE,EC,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,448,kg,PE,EC,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,101.2,kg,HK,MX,,T,W,I
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,210.96,kg,HK,MX,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,455,kg,CN,MX,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,167.6,kg,HK,MX,,T,W,I
2019,Lamnidae,Lamna,Lamna nasus,24.5,kg,HK,OM,,T,W,E
2019,Sphyrnidae,Sphyrna,Sphyrna mokarran,20.5,kg,HK,OM,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,965,kg,ES,MA,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,26500,kg,TW,CR,,,,E
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,675.24,kg,HK,MX,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2738,kg,HK,LK,,T,W,E
2020,Sphyrnidae,Sphyrna,Sphyrna lewini,302,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,3000,kg,TW,VU,,T,W,E
2022,Sphyrnidae,Sphyrna,Sphyrna mokarran,275,kg,HK,NI,,T,W,E
2022,Alopiidae,Alopias,Alopias superciliosus,137,kg,HK,OM,,T,W,E
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,544,kg,HK,OM,,T,W,E
2022,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,940,kg,HK,OM,,T,W,E
2022,Lamnidae,Isurus,Isurus oxyrinchus,27,kg,HK,OM,,T,W,E
2021,Alopiidae,Alopias,Alopias pelagicus,3899.4,kg,PE,EC,,T,W,I
2021,Alopiidae,Alopias,Alopias superciliosus,1198.6,kg,PE,EC,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,200,kg,PE,EC,,T,W,I
2021,Alopiidae,Alopias,Alopias superciliosus,447,kg,HK,OM,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,478,kg,HK,OM,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,136,kg,HK,OM,,T,W,I
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,320,kg,HK,OM,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,24000,kg,MX,CR,,,,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,300,kg,HK,OM,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,14692,kg,KR,TW,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,2174,kg,KR,TW,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna lewini,73.03,kg,CN,MX,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,16.25,kg,HK,SN,,T,W,I
2022,Lamnidae,Isurus,Isurus oxyrinchus,404,kg,SG,MA,,T,W,E
2021,Alopiidae,Alopias,Alopias vulpinus,131.4,kg,HK,PE,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,500,kg,HK,ID,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,6940,kg,ES,AO,,T,W,I
2021,Sphyrnidae,Sphyrna,Sphyrna lewini,1500,kg,HK,YE,,T,W,E
2019,Sphyrnidae,Sphyrna,Sphyrna lewini,5.12,kg,HK,AU,,T,W,E
2019,Sphyrnidae,Sphyrna,Sphyrna mokarran,40.68,kg,HK,AU,,T,W,E
2016,Sphyrnidae,Sphyrna,Sphyrna zygaena,542,kg,HK,MX,,T,W,I
2020,Sphyrnidae,Sphyrna,Sphyrna lewini,224.1,kg,HK,MX,,T,W,I
2022,Myliobatidae,Mobula,Mobula japanica,155,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula spp.,97,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula tarapacana,93,kg,HK,LK,,T,W,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,17504,kg,TW,SV,,T,W,E
2019,Alopiidae,Alopias,Alopias pelagicus,16000,kg,PE,EC,,T,W,E
2019,Alopiidae,Alopias,Alopias superciliosus,1500,kg,PE,EC,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2090.9,kg,HK,GT,,T,O,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2913,kg,HK,GT,,T,O,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,840,kg,HK,ID,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23000,kg,MX,CR,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,100,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus paucus,150,kg,HK,LK,,T,W,E
2018,Alopiidae,Alopias,Alopias pelagicus,3778.7,kg,PE,EC,,T,O,E
2018,Alopiidae,Alopias,Alopias superciliosus,222.7,kg,PE,EC,,T,O,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,205.7,kg,PE,EC,,T,O,E
2018,Alopiidae,Alopias,Alopias pelagicus,3640,kg,PE,EC,,T,O,E
2018,Alopiidae,Alopias,Alopias superciliosus,120,kg,PE,EC,,T,O,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,120,kg,PE,EC,,T,O,E
2020,Sphyrnidae,Sphyrna,Sphyrna zygaena,300,kg,CN,SN,,T,W,E
2020,Sphyrnidae,Sphyrna,Sphyrnidae spp.,445.8,kg,HK,ID,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2350,kg,HK,LK,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23000,kg,MX,CR,,,,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,138.5,kg,SG,ES,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna lewini,60,kg,HK,PE,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,5927,kg,TW,VU,,T,W,E
2018,Alopiidae,Alopias,Alopias vulpinus,1135,kg,HK,PE,,T,W,I
2020,Alopiidae,Alopias,Alopias pelagicus,200,kg,CN,MX,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,81.1,kg,CN,MX,,T,W,E
2020,Sphyrnidae,Sphyrna,Sphyrna zygaena,302,kg,CN,MX,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,562.6,kg,HK,MX,,T,W,I
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,175.39,kg,CN,MX,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,190.21,kg,CN,MX,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,5997.1,kg,HK,ID,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,300,kg,HK,GT,,T,O,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,200,kg,HK,GT,,T,O,I
2017,Alopiidae,Alopias,Alopias pelagicus,303.05,kg,HK,CR,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,300,kg,HK,LK,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,200,kg,HK,LK,,T,W,E
2019,Lamnidae,Isurus,Isurus oxyrinchus,8485,kg,ES,HS,,T,O,I
2018,Alopiidae,Alopias,Alopias pelagicus,3000,kg,HK,PE,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,26385,kg,PT,NAM,,T,W,E
2020,Sphyrnidae,Sphyrna,Sphyrnidae spp.,1379.5,kg,HK,ID,,T,O,I
2020,Sphyrnidae,Sphyrna,Sphyrna zygaena,150,kg,CN,SN,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,11012,kg,KR,TW,,T,W,I
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,34.9,kg,CN,MX,,T,W,E
2017,Sphyrnidae,Sphyrna,Sphyrna zygaena,492.04,kg,CN,MX,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,9280,kg,TW,JP,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,455,kg,HK,MX,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,3012,kg,KR,VU,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1500,kg,HK,LK,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,3000,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,500,kg,HK,LK,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,1000,kg,HK,LK,,T,W,E
2005,Cetorhinidae,Cetorhinus,Cetorhinus maximus,317.4,kg,HK,NO,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,190.21,kg,HK,MX,,T,W,I
2022,Myliobatidae,Mobula,Mobula japanica,65,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula spp.,60,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula tarapacana,20,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,23000,kg,KR,TW,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,295.83,kg,CN,MX,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna zygaena,4122,kg,HK,MX,,T,W,E
2019,Alopiidae,Alopias,Alopias superciliosus,1000,kg,VN,OM,,T,W,E
2019,Alopiidae,Alopias,Alopias superciliosus,500,kg,VN,OM,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,500,kg,VN,OM,,T,W,E
2019,Lamnidae,Carcharodon,Carcharodon carcharias,500,kg,VN,OM,,T,W,E
2017,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,364,kg,CN,MX,,T,O,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,kg,CI,SN,,E,I,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,1,kg,CI,SN,,E,I,E
2019,Sphyrnidae,Sphyrna,Sphyrna mokarran,1,kg,CI,SN,,E,I,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23000,kg,MX,CR,,T,W,I
2017,Sphyrnidae,Sphyrna,Sphyrna zygaena,435.5,kg,HK,MX,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,514.62,kg,HK,MX,,T,W,I
2016,Sphyrnidae,Sphyrna,Sphyrna lewini,145.41,kg,HK,MX,,T,W,E
2016,Sphyrnidae,Sphyrna,Sphyrna zygaena,2814.53,kg,HK,MX,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23025.5,kg,MX,CR,,,,E
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,15.14,kg,HK,AU,,T,W,E
2018,Sphyrnidae,Sphyrna,Sphyrna lewini,20.66,kg,HK,AU,,T,W,E
2017,Sphyrnidae,Sphyrna,Sphyrna mokarran,76.04,kg,HK,AU,,T,W,E
2018,Sphyrnidae,Sphyrna,Sphyrna mokarran,134.9,kg,HK,AU,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1000,kg,SG,LK,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,5000,kg,KR,TW,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,2186,kg,KR,TW,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,800,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,1120.7,kg,SG,NAM,,T,W,I
2019,Alopiidae,Alopias,Alopias pelagicus,183.35,kg,HK,CR,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1195.5,kg,HK,CR,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,897,kg,SG,ES,HS,T,X,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,21193,kg,MX,CR,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,912.54,kg,CN,MX,,T,W,E
2020,Sphyrnidae,Sphyrna,Sphyrna lewini,93.14,kg,CN,MX,,T,W,E
2020,Alopiidae,Alopias,Alopias pelagicus,113.36,kg,HK,CR,,,,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1901.65,kg,HK,CR,,,,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23000,kg,MX,CR,,,,E
2021,Myliobatidae,Mobula,Mobula mobular,100,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula spp.,215,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula tarapacana,75,kg,HK,LK,,T,W,E
2020,Alopiidae,Alopias,Alopias pelagicus,266.05,kg,HK,CR,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1801.5,kg,HK,CR,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,23990,kg,KR,TW,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23206,kg,MX,CR,,,,E
2021,Alopiidae,Alopias,Alopias pelagicus,7326,kg,PE,EC,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,24742,kg,KR,ES,,T,O,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,200,kg,HK,MX,,T,W,I
2019,Lamnidae,Isurus,Isurus oxyrinchus,458,kg,TW,SC,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1819.3,kg,HK,ID,,T,W,I
2019,Alopiidae,Alopias,Alopias pelagicus,347.35,kg,HK,CR,,,,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1913.8,kg,HK,CR,,,,E
2019,Sphyrnidae,Sphyrna,Sphyrna mokarran,26.4,kg,HK,SV,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,99,kg,CN,MX,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,600,kg,CN,MX,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,885,kg,HK,LK,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1800,kg,HK,LK,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1500,kg,HK,LK,,T,W,E
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,392.78,kg,HK,PE,,T,W,E
2017,Sphyrnidae,Sphyrna,Sphyrna zygaena,1516.46,kg,HK,PE,,T,W,E
2020,Alopiidae,Alopias,Alopias pelagicus,422.9,kg,CN,MX,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23025.5,kg,MX,CR,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,250,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,8642,kg,IT,NAM,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,630,kg,SG,NAM,,T,W,I
2019,Alopiidae,Alopias,Alopias pelagicus,850,kg,HK,GT,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,3254.8,kg,HK,GT,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1332,kg,HK,GT,,T,W,E
